Attack ID,Timestamp,Source IP,Destination IP,Attack Type,Protocol Used,Port Number,Malware Used,Payload Size (KB),Country of Origin,Target Organization,Response Time (ms),Attack Severity,Success Status,Data Compromised (MB),Firewall Status,User Credentials Leaked,Ransom Demand ($),Remediation Applied,Attack Source Category
c5439ecd,54:56.8,144.222.122.84,48.127.36.62,DDoS,HTTPS,4607,,156.63,Germany,GovSecure,3715,Low,No,0,Yes,0,0,Alert Sent,Botnet
b5c4b987,19:56.8,109.97.53.134,37.33.75.156,Brute Force,UDP,6483,Trojan.Win32,156.06,India,Bank Corp,4678,High,No,0,No,0,0,Alert Sent,Individual Hacker
6aef9184,30:56.8,9.3.214.201,33.1.176.17,DDoS,TCP,53490,Ransom.Locky,55.13,India,Bank Corp,3703,Low,Yes,64.55,No,312,0,Alert Sent,Individual Hacker
6d78782e,08:56.8,141.211.32.222,177.96.123.64,MITM Attack,SSH,2809,Mirai,470.38,UK,EduCare,4301,Critical,No,0,Yes,0,0,Firewall Upgrade,Botnet
9dcd047d,46:56.8,133.92.234.234,166.60.42.201,Brute Force,UDP,46248,SpyEye,319.86,Russia,FinanceTrust,4004,High,Yes,13.05,Yes,820,0,Alert Sent,Insider Threat
3edc1ad7,14:56.8,224.49.149.116,41.167.160.158,Brute Force,HTTPS,10012,Zeus,173.5,China,HealthNet,4817,Medium,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
88b08e33,36:56.8,176.208.185.141,89.80.91.25,DDoS,FTP,32282,TrickBot,374.47,USA,HealthNet,4895,Medium,Yes,156.75,No,177,0,Patch Update,Individual Hacker
8e957cae,00:56.8,112.230.147.124,172.215.29.249,Ransomware,ICMP,50584,Trojan.Win32,283.55,North Korea,HealthNet,3374,Medium,No,0,No,0,243555.84,Data Recovery,State-Sponsored
9ed3e5d0,21:56.8,164.80.83.213,88.149.25.246,SQL Injection,TCP,56305,TrickBot,379.34,UK,FinanceTrust,353,Critical,Yes,113.94,No,268,0,Alert Sent,Individual Hacker
054e3172,13:56.8,10.136.9.102,170.101.158.138,MITM Attack,FTP,51832,TrickBot,104.62,North Korea,Tech Solutions,1295,Low,No,0,Yes,0,0,IP Ban,Botnet
1c15fdc0,24:56.8,164.27.101.128,68.244.102.37,Phishing,ICMP,43165,Trojan.Win32,128.96,Iran,GovSecure,4568,Low,No,0,Yes,0,0,Alert Sent,Botnet
d3f20cb5,03:56.8,189.252.55.255,63.106.136.148,SQL Injection,UDP,57937,WannaCry,416.75,Iran,RetailMart,2583,Medium,No,0,No,0,0,Firewall Upgrade,Botnet
54520203,09:56.8,9.25.133.74,162.153.192.163,Phishing,HTTPS,48810,,258.63,China,FinanceTrust,473,Low,No,0,Yes,0,0,Patch Update,Individual Hacker
337df8a3,44:56.8,247.107.44.73,82.152.64.36,XSS,ICMP,22491,Trojan.Win32,158.42,UK,EduCare,3351,High,No,0,No,0,0,Firewall Upgrade,Insider Threat
a4a908a0,45:56.8,31.238.57.49,132.143.120.136,DDoS,UDP,56156,Ransom.Locky,42.71,China,FinanceTrust,2493,High,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
d4f8ad19,35:56.8,94.20.251.229,2.36.131.74,Brute Force,HTTPS,20217,Emotet,294.91,Germany,HealthNet,634,Medium,No,0,No,0,0,Firewall Upgrade,Individual Hacker
076e43ae,00:56.8,126.165.208.250,246.213.20.62,Malware Injection,HTTPS,18418,Mirai,90.39,USA,Tech Solutions,3888,Low,Yes,28.23,Yes,199,0,Data Recovery,State-Sponsored
ff210760,32:56.8,11.167.248.190,204.221.131.121,Malware Injection,HTTP,40972,WannaCry,384.3,Iran,Bank Corp,328,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
d544e6ae,32:56.8,57.240.169.43,9.212.197.173,DDoS,HTTPS,40570,,253.64,India,EduCare,2549,High,No,0,No,0,0,Firewall Upgrade,State-Sponsored
3756de83,53:56.8,38.205.192.116,72.80.202.176,SQL Injection,UDP,638,Ransom.Locky,146.38,India,EduCare,255,High,Yes,164.1,No,321,0,Alert Sent,Insider Threat
71e6cc47,18:56.8,217.49.185.214,38.108.185.19,XSS,HTTPS,14677,SpyEye,296.04,USA,GovSecure,4569,High,No,0,Yes,0,0,Firewall Upgrade,Botnet
f3c6251f,53:56.8,222.16.23.22,5.204.58.119,Malware Injection,FTP,44009,SpyEye,117.08,UK,Bank Corp,2611,High,No,0,No,0,0,Alert Sent,Individual Hacker
f5d8077e,05:56.8,198.177.144.255,226.192.120.170,DDoS,SSH,18584,Mirai,402.23,UK,FinanceTrust,4530,High,Yes,157.16,Yes,967,0,Patch Update,Botnet
ff96d390,56:56.8,128.243.157.111,45.49.248.154,Ransomware,SSH,49474,TrickBot,383.81,USA,GovSecure,215,Critical,Yes,154.19,No,351,357100.73,Patch Update,Individual Hacker
2306d726,30:56.8,71.51.245.215,153.87.160.40,DDoS,HTTPS,45534,,318.44,Iran,Tech Solutions,4778,Low,Yes,82.66,No,450,0,Firewall Upgrade,Insider Threat
f8a26d3f,58:56.8,128.251.23.88,83.46.224.245,MITM Attack,UDP,35963,Trojan.Win32,205.47,UK,FinanceTrust,2848,Critical,No,0,No,0,0,Data Recovery,Insider Threat
c2f6e06c,43:56.8,239.196.125.111,99.54.221.159,SQL Injection,SSH,19549,,418.67,Brazil,RetailMart,1771,High,No,0,No,0,0,Alert Sent,State-Sponsored
a5af5ee9,27:56.8,221.170.185.182,45.213.101.36,XSS,SMTP,34513,SpyEye,100.12,China,Bank Corp,3837,Medium,No,0,Yes,0,0,Data Recovery,Individual Hacker
a9321ca8,17:56.8,223.25.128.57,36.182.130.209,Brute Force,TCP,24458,WannaCry,1.76,Brazil,Tech Solutions,1685,Low,No,0,No,0,0,Alert Sent,Individual Hacker
1a9dfcae,08:56.8,157.161.35.39,245.254.248.232,MITM Attack,TCP,41737,SpyEye,150.7,Germany,Bank Corp,982,Critical,No,0,No,0,0,Patch Update,Individual Hacker
ace2b12f,36:56.8,143.66.100.161,128.163.188.44,SQL Injection,TCP,10802,WannaCry,346.32,UK,FinanceTrust,2114,Low,Yes,76.62,Yes,570,0,Patch Update,Insider Threat
287874a9,09:56.8,206.248.70.49,190.204.240.204,Brute Force,ICMP,10907,TrickBot,477.15,China,RetailMart,1562,Low,No,0,Yes,0,0,Patch Update,Individual Hacker
8eb8d741,12:56.8,140.248.56.43,233.99.36.212,XSS,HTTP,11033,SpyEye,230.08,UK,GovSecure,4037,Critical,No,0,Yes,0,0,Patch Update,State-Sponsored
9e94c09a,53:56.8,61.100.54.228,177.124.137.223,Malware Injection,FTP,49460,SpyEye,249.99,China,RetailMart,2675,Medium,No,0,Yes,0,0,Firewall Upgrade,Botnet
6693051d,25:56.8,8.18.237.124,138.218.64.93,Brute Force,FTP,4290,Zeus,430.58,Russia,EduCare,2340,High,No,0,Yes,0,0,Data Recovery,Insider Threat
3f15051e,15:56.8,115.218.158.91,110.171.128.91,Brute Force,SMTP,33596,WannaCry,59.09,UK,FinanceTrust,2521,Low,No,0,No,0,0,Patch Update,Individual Hacker
f4a8260e,05:56.8,81.223.44.150,82.172.109.156,XSS,HTTPS,54099,Emotet,35.36,Russia,RetailMart,984,Low,Yes,48.83,Yes,720,0,IP Ban,Individual Hacker
af1cc84c,40:56.8,135.62.186.71,1.19.177.4,Brute Force,HTTP,7174,Mirai,458.28,UK,Tech Solutions,3296,Low,Yes,119.92,No,575,0,Data Recovery,Individual Hacker
ef8c4e71,50:56.8,191.211.47.156,104.25.247.203,Phishing,SSH,25375,Mirai,89.43,China,FinanceTrust,4622,Critical,Yes,155.79,No,271,0,Firewall Upgrade,Insider Threat
e98c9da9,53:56.8,169.234.51.35,237.1.211.185,Phishing,ICMP,45669,Mirai,243.39,Germany,EduCare,1255,Critical,Yes,58.69,No,425,0,IP Ban,State-Sponsored
5e3f5e49,02:56.8,254.55.62.50,62.87.193.136,SQL Injection,HTTPS,9637,SpyEye,377,Brazil,GovSecure,2612,High,Yes,118.6,No,856,0,Patch Update,State-Sponsored
ea6fe4fa,43:56.8,139.61.9.2,130.192.100.148,Brute Force,UDP,12062,,270.66,Germany,GovSecure,1078,Critical,Yes,196.14,No,535,0,Patch Update,Botnet
3b6eab8a,07:56.8,152.56.108.237,25.89.249.168,Brute Force,ICMP,14125,Mirai,15.64,Brazil,GovSecure,4441,Critical,Yes,39.67,Yes,899,0,Patch Update,Insider Threat
602cc8ab,29:56.8,120.183.202.203,226.109.151.17,DDoS,UDP,51106,WannaCry,74.15,China,GovSecure,3172,Medium,Yes,62.41,Yes,180,0,Firewall Upgrade,Insider Threat
bb488bbe,13:56.8,133.88.94.149,193.163.137.11,Ransomware,UDP,6815,SpyEye,474.87,UK,GovSecure,4973,High,Yes,142.81,Yes,297,698484.15,Data Recovery,Individual Hacker
d508a7c2,48:56.8,49.120.176.114,116.252.166.199,DDoS,SSH,30637,Mirai,32.44,Iran,HealthNet,4459,Critical,Yes,145.35,Yes,313,0,Data Recovery,State-Sponsored
b80e7968,46:56.8,202.205.31.178,101.107.157.162,XSS,SSH,8275,Mirai,342.75,USA,Bank Corp,3717,Critical,No,0,No,0,0,Alert Sent,Botnet
60d2d094,52:56.8,117.241.182.131,191.37.68.153,Brute Force,SMTP,18595,Ransom.Locky,16.2,Brazil,Tech Solutions,321,High,Yes,129.91,Yes,965,0,IP Ban,State-Sponsored
690d892e,18:56.8,207.141.46.191,118.129.246.244,DDoS,FTP,5668,Trojan.Win32,435.35,Iran,Tech Solutions,2696,Medium,Yes,151.87,Yes,604,0,IP Ban,Individual Hacker
c687a2bc,32:56.8,100.84.208.116,4.82.204.215,SQL Injection,FTP,14777,WannaCry,198.73,Iran,GovSecure,237,Low,Yes,47.44,Yes,656,0,Patch Update,Botnet
3b8f15d9,27:56.8,114.1.69.185,204.15.216.51,MITM Attack,ICMP,17572,Emotet,336.16,North Korea,HealthNet,3093,Critical,No,0,Yes,0,0,Patch Update,Individual Hacker
4cda6276,01:56.8,109.114.198.193,81.53.27.40,Phishing,HTTP,64169,Trojan.Win32,48.06,USA,HealthNet,4174,Medium,Yes,134.21,Yes,930,0,Patch Update,State-Sponsored
13227623,58:56.8,240.78.98.158,216.185.19.207,Brute Force,ICMP,13694,,455.84,Germany,RetailMart,1972,Low,Yes,107.43,Yes,292,0,Alert Sent,Botnet
6779767b,34:56.8,198.218.188.152,190.115.171.12,MITM Attack,ICMP,32914,Mirai,258.12,North Korea,FinanceTrust,2540,Critical,No,0,No,0,0,Patch Update,Individual Hacker
eb0cc97f,11:56.8,82.234.242.205,183.120.159.168,Ransomware,ICMP,35967,Zeus,234.5,Brazil,Bank Corp,4067,High,No,0,No,0,202787.83,Data Recovery,Botnet
ffd6983a,53:56.8,30.253.51.217,2.189.175.56,Brute Force,SMTP,22654,Zeus,143.97,Iran,EduCare,3400,Critical,Yes,73.36,Yes,188,0,IP Ban,Botnet
420c02b6,25:56.8,255.172.61.141,129.83.211.120,SQL Injection,HTTPS,16935,Trojan.Win32,367.81,North Korea,Tech Solutions,4762,High,No,0,No,0,0,Patch Update,Botnet
97e9b545,49:56.8,62.34.251.229,54.1.137.86,SQL Injection,HTTPS,63008,TrickBot,481.29,USA,Tech Solutions,3488,Low,No,0,No,0,0,Data Recovery,Botnet
974ef7e7,05:56.8,240.140.3.186,156.92.253.210,Malware Injection,HTTP,50517,Zeus,380.56,Russia,HealthNet,2877,High,No,0,Yes,0,0,IP Ban,Individual Hacker
2657bc57,56:56.8,87.125.138.140,228.209.190.160,Ransomware,HTTPS,40676,,210.67,Germany,Tech Solutions,2129,Low,Yes,40.62,Yes,752,245155.48,Firewall Upgrade,Individual Hacker
2b2ba297,14:56.8,187.76.208.15,78.99.153.226,XSS,ICMP,6084,Zeus,113.28,Russia,Bank Corp,4347,High,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
0f76626d,05:56.8,199.151.236.180,156.103.244.12,Ransomware,TCP,4743,WannaCry,18.56,Germany,HealthNet,1167,Critical,No,0,No,0,770675.8,Firewall Upgrade,Insider Threat
b5883a10,32:56.8,129.21.126.141,228.245.135.69,Phishing,SSH,36800,Ransom.Locky,453.83,USA,FinanceTrust,806,Medium,No,0,No,0,0,Data Recovery,Individual Hacker
7a27c8bb,58:56.8,143.2.185.44,167.212.117.246,Ransomware,FTP,771,,431.27,China,GovSecure,3917,High,Yes,51.14,No,253,448012.05,IP Ban,Insider Threat
c402cdc5,06:56.8,140.14.151.171,164.119.38.59,XSS,HTTPS,18069,SpyEye,331.78,UK,GovSecure,1056,Low,No,0,Yes,0,0,Data Recovery,Insider Threat
2eb6a173,16:56.8,251.64.254.163,18.227.52.51,DDoS,SMTP,58992,Trojan.Win32,95.58,Iran,Bank Corp,4862,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
085f2994,42:56.8,47.126.38.193,129.49.81.51,XSS,UDP,9619,Mirai,284.34,North Korea,FinanceTrust,4793,Medium,No,0,No,0,0,Firewall Upgrade,State-Sponsored
00e4a58c,46:56.8,187.10.22.112,186.172.51.40,SQL Injection,SSH,62843,Zeus,89.31,India,FinanceTrust,4490,High,Yes,80.34,No,869,0,Patch Update,Individual Hacker
36b1123e,11:56.8,70.113.211.159,185.133.238.173,Phishing,ICMP,58718,SpyEye,85.21,Iran,Bank Corp,4996,Medium,No,0,No,0,0,Firewall Upgrade,State-Sponsored
43eee9f7,33:56.8,110.219.198.28,52.27.147.217,Ransomware,ICMP,49036,Ransom.Locky,138.16,Russia,HealthNet,29,Low,Yes,61.18,Yes,604,542142.14,Patch Update,State-Sponsored
42816035,36:56.8,15.222.103.11,55.34.41.157,Phishing,SMTP,40874,Trojan.Win32,213.04,China,GovSecure,4362,Critical,Yes,188.93,Yes,422,0,IP Ban,Insider Threat
5b6842f9,29:56.8,234.95.98.194,223.154.145.201,XSS,ICMP,26978,Ransom.Locky,29.98,India,HealthNet,3739,Critical,Yes,78.47,Yes,546,0,Firewall Upgrade,Individual Hacker
b07de812,52:56.8,196.39.192.220,206.182.226.180,Malware Injection,ICMP,6290,Zeus,65.93,India,GovSecure,4580,High,Yes,184.28,No,871,0,IP Ban,State-Sponsored
a77db382,21:56.8,195.178.254.165,72.206.141.49,Malware Injection,SMTP,61109,Zeus,81.61,UK,RetailMart,1192,Critical,No,0,Yes,0,0,IP Ban,State-Sponsored
57aa0daa,36:56.8,254.2.214.179,83.81.222.67,XSS,SMTP,20311,WannaCry,491.34,UK,Bank Corp,847,High,No,0,Yes,0,0,Patch Update,State-Sponsored
2b782f7a,03:56.8,220.81.70.195,142.221.121.198,Brute Force,FTP,63930,Trojan.Win32,1.81,Iran,HealthNet,848,Critical,No,0,No,0,0,Alert Sent,Individual Hacker
107727bd,25:56.8,74.217.253.162,98.59.5.215,Brute Force,SSH,14955,Emotet,59.84,India,EduCare,3289,Critical,No,0,Yes,0,0,Patch Update,State-Sponsored
37fe6623,30:56.8,241.247.91.1,185.131.223.161,SQL Injection,HTTP,36776,Mirai,285.21,Iran,Bank Corp,1787,Low,No,0,No,0,0,Patch Update,State-Sponsored
a12eadb4,31:56.8,226.55.49.213,4.83.248.78,XSS,SMTP,44688,Emotet,457.48,Iran,FinanceTrust,3218,Critical,Yes,55.5,No,623,0,Patch Update,Botnet
eed887ed,46:56.8,205.172.83.104,19.49.196.54,Ransomware,HTTP,26656,Mirai,109.24,Iran,Tech Solutions,4371,Medium,No,0,No,0,754631.31,Patch Update,Botnet
040f5b2a,23:56.8,104.159.152.74,229.196.212.17,Malware Injection,SMTP,21639,Zeus,397.43,Brazil,Tech Solutions,2651,Critical,Yes,61.09,Yes,178,0,Patch Update,Botnet
eacd422b,43:56.8,162.127.242.135,146.195.60.247,DDoS,ICMP,3519,SpyEye,164.71,India,HealthNet,3295,Low,No,0,No,0,0,Data Recovery,State-Sponsored
42bfd21d,30:56.8,184.100.13.60,126.213.42.33,Brute Force,SMTP,13695,Mirai,223.49,UK,HealthNet,2229,High,Yes,2.96,No,9,0,Data Recovery,Individual Hacker
8b52f0bb,45:56.8,183.114.161.88,93.250.104.20,Malware Injection,TCP,35913,Trojan.Win32,37.29,Germany,Tech Solutions,2567,Critical,No,0,No,0,0,Data Recovery,Individual Hacker
83fe3275,51:56.8,188.54.133.6,28.1.136.107,Phishing,FTP,32000,Zeus,448.09,USA,GovSecure,404,Low,No,0,No,0,0,Patch Update,Individual Hacker
16555a7d,31:56.8,178.120.248.175,118.114.199.213,Phishing,HTTP,49805,Mirai,437.36,Brazil,EduCare,3993,Low,No,0,Yes,0,0,Data Recovery,State-Sponsored
8bf48f55,55:56.8,253.188.122.164,72.199.169.18,XSS,ICMP,59365,Emotet,419.14,Russia,EduCare,3188,High,Yes,27.79,Yes,259,0,Data Recovery,Insider Threat
34e89799,39:56.8,45.58.133.250,250.198.104.85,MITM Attack,HTTPS,59511,SpyEye,113.26,Russia,FinanceTrust,1512,Medium,Yes,167.84,No,94,0,IP Ban,State-Sponsored
739f86e9,49:56.8,235.232.5.212,187.111.1.64,DDoS,SSH,40788,WannaCry,457.19,USA,Bank Corp,2220,Critical,Yes,36.33,Yes,387,0,IP Ban,Individual Hacker
cecd17cf,27:56.8,206.73.95.247,115.67.244.91,DDoS,HTTPS,19730,WannaCry,62.29,Brazil,FinanceTrust,1424,High,Yes,116.66,No,394,0,Firewall Upgrade,Insider Threat
59cb7168,34:56.8,126.195.106.252,50.143.63.150,DDoS,UDP,44997,,178.68,Russia,Bank Corp,4076,Medium,No,0,No,0,0,Alert Sent,Individual Hacker
a0a9fecf,19:56.8,8.87.160.68,28.253.183.177,DDoS,FTP,34892,,225.41,USA,RetailMart,4807,Medium,Yes,181.51,No,184,0,Patch Update,State-Sponsored
f15510e7,52:56.8,140.21.76.122,127.210.227.73,Ransomware,HTTP,31482,Trojan.Win32,305.37,UK,HealthNet,955,Low,No,0,Yes,0,17074.99,Patch Update,Individual Hacker
9bb0008e,59:56.8,65.244.15.102,73.184.242.135,Ransomware,HTTPS,30077,Mirai,267.63,North Korea,Tech Solutions,338,Medium,Yes,53.35,No,910,328361.06,Data Recovery,State-Sponsored
184a7c7f,43:56.8,161.244.123.63,226.122.212.12,Phishing,SSH,27813,TrickBot,243.31,Russia,EduCare,3853,Critical,No,0,Yes,0,0,Data Recovery,State-Sponsored
5c1a069c,46:56.8,38.97.42.162,192.228.100.223,DDoS,SMTP,29838,Mirai,327.32,Germany,GovSecure,2375,Low,Yes,169.38,No,801,0,Patch Update,Insider Threat
458f4c99,11:56.8,171.19.45.83,142.21.75.140,DDoS,SMTP,18658,WannaCry,330.62,India,EduCare,1456,Low,No,0,Yes,0,0,Data Recovery,Insider Threat
f25e8750,38:56.8,165.98.153.109,203.246.104.16,Brute Force,SSH,24075,WannaCry,230.24,India,HealthNet,933,Critical,No,0,No,0,0,Alert Sent,State-Sponsored
6c19967b,57:56.8,3.108.195.195,65.208.64.169,Malware Injection,SMTP,41051,Zeus,204.95,China,HealthNet,4593,Critical,Yes,0.61,Yes,961,0,IP Ban,Individual Hacker
f0f96dff,46:56.8,12.245.187.89,29.105.107.127,Malware Injection,UDP,53570,SpyEye,309.18,Brazil,Bank Corp,4051,Medium,Yes,7.9,No,940,0,Patch Update,State-Sponsored
1159b96a,22:56.8,77.20.64.66,236.228.197.36,Phishing,HTTP,7631,SpyEye,419.29,Brazil,EduCare,4130,Medium,Yes,131.77,No,496,0,Patch Update,State-Sponsored
3dc57986,22:56.8,103.164.147.111,178.32.33.44,XSS,TCP,40049,TrickBot,390.3,USA,EduCare,672,Medium,Yes,195.54,No,899,0,Data Recovery,Botnet
8f6e7325,33:56.8,204.173.102.134,70.40.227.29,XSS,HTTPS,3908,WannaCry,29.41,UK,RetailMart,1120,Critical,No,0,Yes,0,0,IP Ban,Individual Hacker
0dc438b6,52:56.8,251.8.115.160,81.39.209.239,DDoS,SSH,34886,Trojan.Win32,223.48,Brazil,HealthNet,1938,High,Yes,195.27,No,483,0,Data Recovery,Insider Threat
39277473,09:56.8,159.122.122.15,157.24.162.98,MITM Attack,SMTP,37291,,412.22,USA,Bank Corp,186,Critical,No,0,No,0,0,Alert Sent,State-Sponsored
0026dc41,01:56.8,39.194.174.181,200.31.12.74,Brute Force,SMTP,1459,Zeus,151.46,China,Bank Corp,3424,Low,No,0,No,0,0,Data Recovery,State-Sponsored
66d5919b,44:56.8,6.50.193.221,149.83.54.19,SQL Injection,HTTP,34332,,366.36,China,FinanceTrust,4055,Critical,Yes,172.71,No,234,0,Data Recovery,Individual Hacker
036e10ad,01:56.8,58.188.44.31,54.245.247.157,SQL Injection,SMTP,7514,Emotet,291.7,India,Bank Corp,4465,Low,Yes,152.55,No,622,0,Firewall Upgrade,Botnet
f3da579d,49:56.8,236.94.106.192,29.14.68.1,Malware Injection,SMTP,51189,Zeus,18.71,North Korea,Tech Solutions,1771,High,Yes,165.46,Yes,418,0,Data Recovery,Insider Threat
e889f88f,45:56.8,164.146.88.6,208.180.241.50,XSS,SSH,14383,Trojan.Win32,411.55,China,RetailMart,1191,Critical,Yes,42,Yes,4,0,Alert Sent,Insider Threat
5f1b7eeb,20:56.8,245.48.117.146,9.15.79.243,SQL Injection,HTTPS,38779,Trojan.Win32,204.15,UK,GovSecure,194,Critical,Yes,38.49,No,343,0,Patch Update,State-Sponsored
4cabca2d,41:56.8,89.7.125.187,120.225.197.139,Malware Injection,SMTP,34506,Trojan.Win32,420.22,USA,EduCare,4542,High,No,0,No,0,0,Data Recovery,Individual Hacker
41c6a9d8,16:56.8,22.242.173.57,242.208.38.185,SQL Injection,TCP,57804,WannaCry,2.53,Germany,RetailMart,406,Critical,No,0,No,0,0,Data Recovery,Botnet
6e9e1b18,39:56.8,205.147.185.48,197.2.1.237,MITM Attack,HTTPS,11416,,312.34,Iran,RetailMart,309,Critical,Yes,55.14,No,315,0,IP Ban,Insider Threat
541d7edb,26:56.8,135.113.182.213,179.90.123.228,MITM Attack,ICMP,1111,WannaCry,434.09,Brazil,GovSecure,1564,Medium,No,0,Yes,0,0,Firewall Upgrade,Botnet
cd54f399,29:56.8,46.252.31.116,116.25.159.189,Ransomware,HTTPS,65434,,265.37,China,Tech Solutions,2961,Low,Yes,132.72,Yes,324,307110,Firewall Upgrade,Botnet
63cfe610,34:56.8,149.211.154.250,53.3.167.176,XSS,ICMP,2523,Ransom.Locky,287.68,Brazil,FinanceTrust,4502,Low,Yes,23.6,No,140,0,Patch Update,Insider Threat
099c84e2,32:56.8,149.122.91.248,247.172.100.24,DDoS,HTTP,34588,Ransom.Locky,434.6,Russia,EduCare,2949,High,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
4552712b,35:56.8,3.202.243.103,212.196.28.137,MITM Attack,HTTP,40535,WannaCry,413.99,Brazil,GovSecure,3850,Low,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
a559213e,56:56.8,150.146.209.85,168.142.88.24,Phishing,UDP,61288,WannaCry,467.17,Russia,HealthNet,3112,Medium,No,0,Yes,0,0,Data Recovery,Individual Hacker
740d4355,04:56.8,154.115.143.140,194.210.110.253,Ransomware,HTTPS,12067,Zeus,129.69,USA,RetailMart,3812,High,No,0,No,0,642906.54,Firewall Upgrade,Botnet
e51633ed,18:56.8,59.108.78.83,47.215.9.76,Malware Injection,TCP,57967,WannaCry,82.24,North Korea,GovSecure,1893,Critical,No,0,Yes,0,0,Alert Sent,Botnet
1aad2e5a,49:56.8,251.68.223.233,144.224.34.112,Ransomware,FTP,5850,Ransom.Locky,229.25,North Korea,Tech Solutions,2176,Low,No,0,No,0,746487.93,IP Ban,Individual Hacker
a1b33ec8,26:56.8,32.250.187.2,178.248.223.199,Ransomware,UDP,31610,,126.19,Germany,EduCare,3868,Low,No,0,No,0,969325.06,Alert Sent,Botnet
9ed16817,54:56.8,52.57.19.185,36.249.210.182,MITM Attack,FTP,52823,Ransom.Locky,266.06,Brazil,GovSecure,882,High,No,0,No,0,0,Patch Update,Botnet
8b619540,44:56.8,118.68.73.76,87.221.204.51,XSS,UDP,17699,Mirai,484.77,USA,Bank Corp,1248,High,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
f6824051,27:56.8,51.90.190.224,245.154.138.96,Phishing,FTP,51043,Emotet,412.26,Germany,HealthNet,4822,Critical,No,0,No,0,0,Alert Sent,Insider Threat
c5f719e2,27:56.8,89.232.218.141,84.77.197.51,Phishing,SMTP,17736,Trojan.Win32,298.27,UK,FinanceTrust,1800,High,Yes,37.1,Yes,568,0,Firewall Upgrade,Insider Threat
d3b52d37,43:56.8,112.135.205.210,187.28.86.7,Malware Injection,HTTP,45659,Mirai,62.82,North Korea,RetailMart,2468,High,No,0,Yes,0,0,IP Ban,Individual Hacker
ce866ba3,24:56.8,163.145.149.38,165.20.139.157,SQL Injection,ICMP,21741,Mirai,239.87,Russia,GovSecure,1514,High,Yes,2.88,No,360,0,Alert Sent,Insider Threat
780c3c8a,11:56.8,208.5.61.229,205.173.15.118,MITM Attack,HTTPS,5222,Ransom.Locky,144.22,USA,GovSecure,2413,Medium,No,0,Yes,0,0,IP Ban,Botnet
be25cfb6,40:56.8,235.99.152.131,167.182.113.99,Phishing,HTTPS,1246,Emotet,367.04,Iran,FinanceTrust,2026,Critical,No,0,No,0,0,Firewall Upgrade,Individual Hacker
e0c6aafb,17:56.8,96.54.27.177,139.193.170.177,DDoS,FTP,7560,TrickBot,476.39,USA,Bank Corp,1750,Medium,Yes,13.3,Yes,938,0,Patch Update,Botnet
4b2d7f16,00:56.8,36.26.96.222,71.124.182.59,DDoS,ICMP,55631,SpyEye,272.05,Iran,GovSecure,4916,High,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
94461538,45:56.8,126.255.21.120,24.254.54.215,XSS,TCP,31585,SpyEye,277.7,China,RetailMart,728,High,Yes,168.49,No,982,0,IP Ban,State-Sponsored
1ca91943,47:56.8,55.46.243.179,64.229.143.229,Phishing,HTTPS,22298,TrickBot,418.05,North Korea,RetailMart,2363,High,Yes,32.05,Yes,248,0,IP Ban,Insider Threat
4f7a8e75,38:56.8,54.61.146.254,218.119.153.54,SQL Injection,HTTPS,39872,WannaCry,436.63,Brazil,HealthNet,2489,Critical,No,0,Yes,0,0,Alert Sent,Botnet
1ce484f0,52:56.8,59.254.112.13,208.166.144.158,MITM Attack,HTTP,57035,Ransom.Locky,129.77,Iran,RetailMart,1315,Low,No,0,Yes,0,0,Alert Sent,Insider Threat
d8089414,37:56.8,4.247.197.218,122.130.139.234,XSS,ICMP,11408,Mirai,17.4,India,HealthNet,56,High,Yes,161.14,Yes,14,0,Firewall Upgrade,Botnet
02c1524f,04:56.8,143.11.151.214,79.128.73.191,Phishing,SSH,60402,Emotet,56.4,USA,EduCare,3140,High,Yes,117.84,No,521,0,IP Ban,Individual Hacker
1dfaed68,03:56.8,191.47.77.209,146.27.111.93,Brute Force,FTP,62276,Ransom.Locky,481.57,Iran,RetailMart,2092,Medium,Yes,94.8,No,594,0,IP Ban,State-Sponsored
aa33efe2,31:56.8,17.174.240.80,18.43.8.184,XSS,HTTP,26800,Trojan.Win32,463.94,USA,EduCare,1797,Low,Yes,175.87,Yes,142,0,IP Ban,Individual Hacker
982753f0,40:56.8,172.249.146.254,225.112.248.115,XSS,HTTPS,62266,Zeus,90.95,Iran,EduCare,3872,Low,No,0,No,0,0,Data Recovery,Botnet
4851dbd6,39:56.8,88.32.31.91,83.15.67.1,Malware Injection,SSH,53556,,24.16,India,FinanceTrust,4539,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
d93a38bc,23:56.8,186.80.188.139,172.35.99.16,XSS,HTTP,7267,Mirai,120.02,North Korea,Bank Corp,2516,Critical,No,0,Yes,0,0,Patch Update,Individual Hacker
